Year,Quarter,Course,Code,Instructor,Time,Max,Enr,Place
2019,Winter,Math 295B PARTIAL DIFF EQNS,45770,"MOONEY, C.",MW 3:00- 4:20p,25,7,RH 340N
2019,Spring,Math 2A CALCULUS,44000,"LEHMAN, R.",MWF 9:00- 9:50,120,101,PCB 1100
2019,Spring,Math 2A CALCULUS,44010,"HUBER, K.",MWF 11:00-11:50,140,134,ALP 1300
2019,Spring,Math 2A CALCULUS,44020,"SIMONYAN, A.",MWF 1:00- 1:50p,80,49,ALP 2300
2019,Spring,Math 2A CALCULUS,44050,"KARPUKHIN, M.",MWF 2:00- 2:50p,55,37,RH 104
2019,Spring,Math 2A CALCULUS,44060,"LEHMAN, R.",MWF 10:00-10:50,130,128,PCB 1100
2019,Spring,Math 2B CALCULUS,44100,"SETO, S.",MWF 8:00- 8:50,60,34,RH 104
2019,Spring,Math 2B CALCULUS,44105,"DELLACA, R.",MWF 3:00- 3:50p,85,66,ALP 2300
2019,Spring,Math 2B CALCULUS,44110,"SETO, S.",MWF 9:00- 9:50,65,59,RH 104
2019,Spring,Math 2B CALCULUS,44115,"PLUTA, R.",MWF 3:00- 3:50p,221,211,EH 1200
2019,Spring,Math 2B CALCULUS,44130,"PLUTA, R.",MWF 10:00-10:50,195,191,EH 1200
2019,Spring,Math 2B CALCULUS,44150,"WILKINSON, J.",MWF 12:00-12:50p,200,166,PCB 1100
2019,Spring,Math 2B CALCULUS,44165,"DELLACA, R.",MWF 2:00- 2:50p,100,65,ALP 2300
2019,Spring,Math 2B CALCULUS,44170,"GUO, Z.",MWF 1:00- 1:50p,214,208,PCB 1100
2019,Spring,Math 2B CALCULUS,44190,"NORTHRUP, S.",MWF 11:00-11:50,100,74,RH 104
2019,Spring,Math 2D MULTIVAR CALCULUS,44200,"WILKINSON, J.",MWF 10:00-10:50,200,197,SSH 100
2019,Spring,Math 2D MULTIVAR CALCULUS,44220,"YOUSSEFPOUR, H.",MWF 12:00-12:50p,93,92,RH 104
2019,Spring,Math 2D MULTIVAR CALCULUS,44230,"DONG, X.",MWF 4:00- 4:50p,88,42,DBH 1600
2019,Spring,Math 2D MULTIVAR CALCULUS,44233,"SIMONYAN, A.",MWF 9:00- 9:50,100,48,SSL 228
2019,Spring,Math 2D MULTIVAR CALCULUS,44239,"MATEI, V.",MWF 2:00- 2:50p,39,35,MSTB 118
2019,Spring,Math 2D MULTIVAR CALCULUS,44245,"HUBER, K.",MWF 2:00- 2:50p,205,203,DBH 1100
2019,Spring,Math 2E MULTIVAR CALCULUS,44260,"JESSIE, D.",MWF 10:00-10:50,120,112,RH 104
2019,Spring,Math 2E MULTIVAR CALCULUS,44270,"JESSIE, D.",MWF 2:00- 2:50p,110,97,DBH 1600
2019,Spring,Math 2E MULTIVAR CALCULUS,44280,"YOUSSEFPOUR, H.",MWF 9:00- 9:50,100,98,SSL 270
2019,Spring,Math 2E MULTIVAR CALCULUS,44287,"JESSIE, D.",MWF 8:00- 8:50,90,86,SSL 290
2019,Spring,Math 2E MULTIVAR CALCULUS,44290,"ZHAO, M.",MWF 8:00- 8:50,80,71,SSL 140
2019,Spring,Math 2E MULTIVAR CALCULUS,44293,"YOUSSEFPOUR, H.",MWF 10:00-10:50,94,93,SSL 228
2019,Spring,Math 2E MULTIVAR CALCULUS,44298,"STREETS, J.",MWF 9:00- 9:50,30,3,SST 120
2019,Spring,Math 3A INTRO LINEAR ALGBRA,44300,"YAN, H.",MWF 2:00- 2:50p,54,51,MSTB 124
2019,Spring,Math 3A INTRO LINEAR ALGBRA,44302,"STREETS, J.",MWF 3:00- 3:50p,50,50,PCB 1200
2019,Spring,Math 3A INTRO LINEAR ALGBRA,44310,"LIU, W.",MWF 3:00- 3:50p,59,59,SH 128
2019,Spring,Math 3A INTRO LINEAR ALGBRA,44320,"TSENG, L.",MWF 1:00- 1:50p,59,58,MSTB 118
2019,Spring,Math 3A INTRO LINEAR ALGBRA,44340,"PORTER, M.",MWF 8:00- 8:50,55,44,MSTB 124
2019,Spring,Math 3A INTRO LINEAR ALGBRA,44350,"FIGOTIN, A.",MWF 10:00-10:50,60,57,SST 220B
2019,Spring,Math 3A INTRO LINEAR ALGBRA,44360,"WANG, D.",MWF 11:00-11:50,59,59,MSTB 124
2019,Spring,Math 3A INTRO LINEAR ALGBRA,44365,"GOLDBRING, I.",MWF 9:00- 9:50,59,59,MSTB 124
2019,Spring,Math 3A INTRO LINEAR ALGBRA,44370,"MATEI, V.",MWF 4:00- 4:50p,59,23,PSCB 120
2019,Spring,Math 3A INTRO LINEAR ALGBRA,44372,"CHEN, T.",MWF 4:00- 4:50p,60,60,PSCB 140
2019,Spring,Math 3A INTRO LINEAR ALGBRA,44375,"LIU, W.",MWF 2:00- 2:50p,93,93,SH 134
2019,Spring,Math 3A INTRO LINEAR ALGBRA,44378,"KRONEWETTER, J.",MWF 9:00- 9:50,60,60,SST 220B
2019,Spring,Math 3D ELEM DIFF EQUATIONS,44380,"SMITH, L.",MWF 2:00- 2:50p,45,43,SSL 290
2019,Spring,Math 3D ELEM DIFF EQUATIONS,44383,"DONG, X.",MWF 1:00- 1:50p,60,60,HH 262
2019,Spring,Math 3D ELEM DIFF EQUATIONS,44385,"SMITH, L.",MWF 3:00- 3:50p,104,103,HG 1800
2019,Spring,Math 3D ELEM DIFF EQUATIONS,44390,"WANG, D.",MWF 9:00- 9:50,117,114,DBH 1600
2019,Spring,Math 3D ELEM DIFF EQUATIONS,44393,"SMITH, L.",MWF 12:00-12:50p,52,51,DBH 1200
2019,Spring,Math 3D ELEM DIFF EQUATIONS,44396,"HEZARI, H.",MWF 11:00-11:50,35,34,SSPA 1165
2019,Spring,Math 3D ELEM DIFF EQUATIONS,44398,"WANG, D.",MWF 8:00- 8:50,60,23,DBH 1500
2019,Spring,Math 4 MATH FOR ECONOMISTS,44400,"KRONEWETTER, J.",MWF 12:00-12:50p,120,119,DBH 1600
2019,Spring,Math 4 MATH FOR ECONOMISTS,44410,"KRONEWETTER, J.",MWF 10:00-10:50,116,114,SSLH 100
2019,Spring,Math 5A CALCULUS LIFE SCIEN,44550,"SORACE, R.",MWF 3:00- 3:50p,94,90,RH 104
2019,Spring,Math 5B CALCULUS LIFE SCIEN,44560,"SORACE, R.",MWF 8:00- 8:50,78,77,DBH 1600
2019,Spring,Math 8 FUNCTIONS &MODELING,44580,"SORACE, R.",MWF 2:00- 2:50p,40,16,RH 114
2019,Spring,Math 9 INTRO PROG NUM ANLY,44590,"CAO, S.",MWF 11:00-11:50,44,43,ALP 3610
2019,Spring,Math 9 INTRO PROG NUM ANLY,44600,"ERJAEE, G.",MWF 10:00-10:50,42,41,ALP 3610
2019,Spring,Math 10 INTRO PROG DATA SCI,44620,"CAO, S.",MWF 12:00-12:50p,45,36,ALP 3610
2019,Spring,Math 13 INTRO ABSTRACT MATH,44660,"CHEN, T.",MWF 2:00- 2:50p,40,40,SH 128
2019,Spring,Math 13 INTRO ABSTRACT MATH,44665,"FIDER, N.",MWF 3:00- 3:50p,40,39,MSTB 122
2019,Spring,Math 13 INTRO ABSTRACT MATH,44669,"ERJAEE, G.",MWF 11:00-11:50,40,38,ALP 2200
2019,Spring,Math 13 INTRO ABSTRACT MATH,44671,"ERJAEE, G.",MWF 2:00- 2:50p,29,27,ALP 2500
2019,Spring,Math 13 INTRO ABSTRACT MATH,44673,"MAGUIRE, M.",MWF 10:00-10:50,30,29,ALP 2200
2019,Spring,Math 13 INTRO ABSTRACT MATH,44675,"KRAMER-MILLER, J.",MWF 5:00- 5:50p,40,16,ALP 2500
2019,Spring,Math 107 NUMERICAL DIFF EQNS,44700,"LOWENGRUB, J.",MWF 1:00- 1:50p,25,14,ALP 3600
2019,Spring,Math 110B OPTIMIZATION II,44715,"ZHONG, Y.",MWF 9:00- 9:50,40,29,ALP 3610
2019,Spring,Math 112C INT PARTIAL DIF EQU,44720,"SETO, S.",MWF 3:00- 3:50p,25,4,PSCB 230
2019,Spring,Math 115 MATH MODELING,44740,"KOMZSIK, L.",MWF 9:00- 9:50,50,45,MSTB 122
2019,Spring,Math 120A INTRO GROUP THEORY,44804,"PANTANO, A.",MWF 1:00- 1:50p,30,29,MSTB 114
2019,Spring,Math 120A INTRO GROUP THEORY,44806,"PANTANO, A.",MWF 12:00-12:50p,30,29,MSTB 114
2019,Spring,Math 120B INTRO RINGS/FIELDS,44810,"SCHOLL, T.",MWF 2:00- 2:50p,50,43,SE2 1304
2019,Spring,Math 120B INTRO RINGS/FIELDS,44812,"SCHOLL, T.",MWF 12:00-12:50p,50,49,ALP 2200
2019,Spring,Math 120C INTRO GALOIS THEORY,44815,"DAVIS, C.",MWF 10:00-10:50,20,14,DBH 1425
2019,Spring,Math 120C INTRO GALOIS THEORY,44830,"WAN, D. UPTON, J.",MTuWThF 2:00- 2:50p,0,7,RH 306
2019,Spring,Math 121A LINEAR ALGEBRA,44840,"TABRIZIAN, P.",MWF 11:00-11:50,60,57,PSCB 140
2019,Spring,Math 121A LINEAR ALGEBRA,44845,"CHEN, T.",MWF 12:00-12:50p,47,46,RH 114
2019,Spring,Math 121A LINEAR ALGEBRA,44847,"ROMAN, S.",MWF 3:00- 3:50p,45,32,RH 114
2019,Spring,Math 121B LINEAR ALGEBRA,44850,"FIGOTIN, A.",MWF 1:00- 1:50p,60,59,SH 128
2019,Spring,Math 130A PROB&STOCH PROCESS,44858,"PORTER, M.",MWF 10:00-10:50,30,30,DBH 1422
2019,Spring,Math 130A PROB&STOCH PROCESS,44860,"GUIDOTTI, P.",MWF 12:00-12:50p,30,29,ALP 1100
2019,Spring,Math 130A PROB&STOCH PROCESS,44862,"GUIDOTTI, P.",MWF 1:00- 1:50p,30,30,ALP 2700
2019,Spring,Math 130B PROB&STOCH PROCESS,44865,"YU, Y.",MWF 2:00- 2:50p,60,57,SST 220A
2019,Spring,Math 130B PROB&STOCH PROCESS,44867,"KRAMER-MILLER, J.",MWF 3:00- 3:50p,59,56,ALP 2200
2019,Spring,Math 130C PROB&STOCH PROCESS,44875,"ENCISO RUIZ, G.",MWF 9:00- 9:50,37,34,SSPA 1165
2019,Spring,Math 133A STAT MTHD FINANCE I,44880,"ABRAMOVICH, P.",MWF 6:00- 6:50p,40,24,HICF 100L
2019,Spring,Math 133A STAT MTHD FINANCE I,44883,"LUDWIG, J.",MWF 9:00- 9:50,40,39,RH 114
2019,Spring,Math 133A STAT MTHD FINANCE I,44887,"LUDWIG, J.",MWF 1:00- 1:50p,40,39,SE2 1304
2019,Spring,Math 133B STAT MTHD FNANCE II,44890,"LUDWIG, J.",MWF 11:00-11:50,45,38,MSTB 122
2019,Spring,Math 133C STAT MTHD FINAN III,44892,"YANG, S.",MWF 5:00- 5:50p,33,32,RH 108
2019,Spring,Math 140A ELEMENTARY ANALYSIS,44896,"LI, S.",MWF 8:00- 8:50,58,57,PSCB 140
2019,Spring,Math 140A ELEMENTARY ANALYSIS,44898,"VIACLOVSKY, J.",MWF 11:00-11:50,60,54,ALP 2100
2019,Spring,Math 140B ELEMENTARY ANALYSIS,44900,"NORTHRUP, S.",MWF 10:00-10:50,49,43,SE2 1306
2019,Spring,Math 140B ELEMENTARY ANALYSIS,44910,"NORTHRUP, S.",MWF 8:00- 8:50,44,40,SE2 1306
2019,Spring,Math 140C ANALY SEV VARIABLES,44960,"DAVIS, C.",MWF 1:00- 1:50p,40,18,PSCB 140
2019,Spring,Math 140C ANALY SEV VARIABLES,44970,"IVANISVILI, P. VIG, B.",MTuWThF 10:00-10:50,0,6,RH 306
2019,Spring,Math 141 INTRO TOPOLOGY,45000,"LI, X.",MWF 10:00-10:50,45,11,MSTB 122
2019,Spring,Math 147 COMPLEX ANALYSIS,45010,"TSENG, L.",MWF 10:00-10:50,59,58,MSTB 124
2019,Spring,Math 161 MODERN GEOMETRY,45030,"WOLFSON, J.",MWF 11:00-11:50,45,39,MSTB 120
2019,Spring,Math 162B INTRO DIFFRNTL GEOM,45050,"LU, Z.",MWF 8:00- 8:50,20,8,IAB 130
2019,Spring,Math 180B NUMBER THEORY II,45070,"DONALDSON, N.",MWF 12:00-12:50p,25,7,ALP 2700
2019,Spring,Math 184 HISTORY OF MATH,45190,"DONALDSON, N.",MWF 1:00- 1:50p,45,28,RH 114
2019,Spring,Math 192 LRNG &TCHG SEC MATH,45200,"PANTANO, A.",M 2:00- 3:50p,30,7,NS2 1201
2019,Spring,Math 205C INTRO GRAD ANALYSIS,45500,"IVANISVILI, P. VIG, B.",MTuWThF 10:00-10:50,20,1,RH 306
2019,Spring,Math 206C INTRO GRAD ALGEBRA,45505,"WAN, D. UPTON, J.",MTuWThF 2:00- 2:50p,20,7,RH 306
2019,Spring,Math 210C REAL ANALYSIS,45510,"FOREMAN, M.",MWF 10:00-10:50,30,24,RH 114
2019,Spring,Math 218C INTRO/MANIFOLD&GEOM,45520,"ZHANG, X.",MWF 11:00-11:50,25,4,RH 440R
2019,Spring,Math 220C ANALYTIC FNCTN THRY,45525,"LI, S.",MWF 9:00- 9:50,30,13,MSTB 114
2019,Spring,Math 222C COMPLX VAR &GEOMTRY,45528,"LU, Z.",MW 9:00-10:20,20,5,RH 340P
2019,Spring,Math 225C INT NUM AN SCI COMP,45530,"TROGDON, T.",MWF 2:30- 3:50p,20,6,PSCB 210
2019,Spring,Math 227C MATH-COMP BIOLOGY,45535,"ALLARD, J.",MWF 11:00-11:50,20,13,RH 340N
2019,Spring,Math 230C ALGEBRA,45540,"ZEMAN, M.",TuTh 4:00- 5:20p,20,13,RH 440R
2019,Spring,Math 233C ALGEBRAIC GEOMETRY,45545,"BARANOVSKY, V.",MWF 12:00-12:50p,20,13,RH 510R
2019,Spring,Math 235C MATH CRYPTOGRAPHY,45546,"SILVERBERG, A.",MWF 2:00- 2:50p,20,7,PSCB 230
2019,Spring,Math 240C DIFFERENTIAL GEOM,45547,"SCHOEN, R.",MWF 12:30- 1:50p,20,10,RH 306
2019,Spring,Math 250C ALGEBRAIC TOPOLOGY,45550,"WOLFSON, J.",MW 2:00- 3:20p,13,9,HH 230
2019,Spring,Math 260C FUNCTIONAL ANALYSIS,45560,"KRUPCHYK, K.",MWF 10:30-11:50,20,8,RH 510R
2019,Spring,Math 270C PROBABILITY,45570,"CRANSTON, M.",MWF 9:00- 9:50,20,10,RH 510R
2019,Spring,Math 280C MATH LOGIC,45580,"GOLDBRING, I.",MWF 8:00- 8:50,20,5,RH 440R
2019,Spring,Math 290C METH IN APPLD MATH,45600,"CHEN, L.",TuTh 9:30-10:50,13,3,RH 510M
2019,Spring,Math 295C PARTIAL DIFF EQNS,45660,"MOONEY, C.",MW 2:30- 3:50p,30,7,RH 340P
2019,Spring,Math 296 DEEP LEARNING,45680,"XIN, J.",MW 2:00- 3:20p,20,14,HH 100
2019,Fall,Math 1A PRE-CALCULUS,44000,"LEHMAN, R.",TBA,198,97,ON LINE
2019,Fall,Math 1B PRE-CALCULUS,44020,"LEHMAN, R.",TBA,186,185,ON LINE
2019,Fall,Math 1B PRE-CALCULUS,44030,"LEHMAN, R.",TBA,370,363,ON LINE
2019,Fall,Math 2A CALCULUS,44080,"GIBSON, M.",MWF 4:00- 4:50p,219,217,SSH 100
2019,Fall,Math 2A CALCULUS,44095,"STAFF VAN VRANKEN, D.",MWF 9:00- 9:50,59,58,SSL 248
2019,Fall,Math 2A CALCULUS,44110,"KIM, J.",MWF 8:00- 8:50,213,173,HIB 100
2019,Fall,Math 2A CALCULUS,44125,"NORTHRUP, S.",MWF 4:00- 4:50p,225,178,DBH 1100
2019,Fall,Math 2A CALCULUS,44140,"NORTHRUP, S.",MWF 5:00- 5:50p,204,110,PSLH 100
2019,Fall,Math 2A CALCULUS,44155,"SETO, S.",MWF 8:00- 8:50,222,168,SSLH 100
2019,Fall,Math 2A CALCULUS,44185,"YOUSSEFPOUR, H.",MWF 2:00- 2:50p,191,192,PSLH 100
2019,Fall,Math 2B CALCULUS,44215,"GUO, Z.",MWF 4:00- 4:50p,191,188,SSPA 1100
2019,Fall,Math 2B CALCULUS,44230,"SMITH, L.",MWF 3:00- 3:50p,56,55,SSL 248
2019,Fall,Math 2B CALCULUS,44245,"YOUSSEFPOUR, H.",MWF 4:00- 4:50p,221,218,EH 1200
2019,Fall,Math 2B CALCULUS,44260,"KAPLAN, N.",MWF 12:00-12:50p,194,190,PCB 1100
2019,Fall,Math 2B CALCULUS,44265,"PLUTA, R.",MWF 12:00-12:50p,211,209,ELH 100
2019,Fall,Math 2B CALCULUS,44275,"GIBSON, M.",MWF 6:00- 6:50p,205,99,SSLH 100
2019,Fall,Math 2B CALCULUS,44290,"PLUTA, R.",MWF 8:00- 8:50,226,224,PSLH 100
2019,Fall,Math 2D MULTIVAR CALCULUS,44355,"KRONEWETTER, J.",MWF 3:00- 3:50p,118,116,HH 178
2019,Fall,Math 2D MULTIVAR CALCULUS,44360,"GAO, H.",MWF 1:00- 1:50p,214,208,ELH 100
2019,Fall,Math 2D MULTIVAR CALCULUS,44380,"SORACE, R.",MWF 8:00- 8:50,207,187,PCB 1100
2019,Fall,Math 2D MULTIVAR CALCULUS,44386,"ZHONG, Y.",MWF 9:00- 9:50,45,43,RH 306
2019,Fall,Math 2D MULTIVAR CALCULUS,44390,"KRONEWETTER, J.",MWF 4:00- 4:50p,70,73,HH 178
2019,Fall,Math 2D MULTIVAR CALCULUS,44401,"GOREN, V.",MWF 5:00- 5:50p,75,65,SSL 290
2019,Fall,Math 2E MULTIVAR CALCULUS,44405,"DONG, X.",MWF 4:00- 4:50p,120,116,HG 1800
2019,Fall,Math 2E MULTIVAR CALCULUS,44415,"ZHAO, M.",MWF 1:00- 1:50p,117,111,RH 104
2019,Fall,Math 2E MULTIVAR CALCULUS,44426,"HUBER, K.",MWF 11:00-11:50,71,70,SSL 228
2019,Fall,Math 2E MULTIVAR CALCULUS,44429,"HUBER, K.",MWF 12:00-12:50p,59,58,DBH 1500
2019,Fall,Math 3A INTRO LINEAR ALGBRA,44435,"LU, Z.",MWF 8:00- 8:50,60,59,PSCB 120
2019,Fall,Math 3A INTRO LINEAR ALGBRA,44440,"TSENG, L.",MWF 9:00- 9:50,60,60,PSCB 120
2019,Fall,Math 3A INTRO LINEAR ALGBRA,44450,"IVANISVILI, P.",MWF 10:00-10:50,47,47,MSTB 124
2019,Fall,Math 3A INTRO LINEAR ALGBRA,44460,"TABRIZIAN, P.",MWF 2:00- 2:50p,106,106,HH 178
2019,Fall,Math 3A INTRO LINEAR ALGBRA,44465,"MATEI, V.",MWF 12:00-12:50p,46,40,RH 114
2019,Fall,Math 3A INTRO LINEAR ALGBRA,44470,"KARPUKHIN, M.",MWF 3:00- 3:50p,102,84,RH 104
2019,Fall,Math 3A INTRO LINEAR ALGBRA,44475,"FISCHBACHER, C.",MWF 2:00- 2:50p,47,47,RH 114
2019,Fall,Math 3A INTRO LINEAR ALGBRA,44480,"SMITH, L.",MWF 11:00-11:50,110,109,RH 104
2019,Fall,Math 3A INTRO LINEAR ALGBRA,44490,"FIGOTIN, A.",MWF 4:00- 4:50p,59,54,SH 174
2019,Fall,Math 3A INTRO LINEAR ALGBRA,44495,"GE, L.",MWF 3:00- 3:50p,95,83,SSL 140
2019,Fall,Math 3A INTRO LINEAR ALGBRA,44500,"STREETS, J.",MWF 10:00-10:50,60,62,RH 101
2019,Fall,Math 3A INTRO LINEAR ALGBRA,44502,"PANTANO, A.",MWF 9:00- 9:50,28,13,RH 114
2019,Fall,Math 3D ELEM DIFF EQUATIONS,44505,"CHEN, T.",MWF 8:00- 8:50,101,99,ALP 1600
2019,Fall,Math 3D ELEM DIFF EQUATIONS,44520,"DONALDSON, N.",MWF 2:00- 2:50p,107,102,DBH 1600
2019,Fall,Math 3D ELEM DIFF EQUATIONS,44531,"SORACE, R.",MWF 11:00-11:50,95,88,DBH 1600
2019,Fall,Math 3D ELEM DIFF EQUATIONS,44534,"KOMZSIK, L.",MWF 10:00-10:50,60,60,SH 128
2019,Fall,Math 4 MATH FOR ECONOMISTS,44544,"KRONEWETTER, J.",MWF 12:00-12:50p,112,87,RH 104
2019,Fall,Math 5A CALCULUS LIFE SCIEN,44580,"GOREN, V.",MWF 2:00- 2:50p,84,77,MSTB 118
2019,Fall,Math 5B CALCULUS LIFE SCIEN,44592,"PELAYO, R.",MWF 12:00-12:50p,54,54,DBH 1600
2019,Fall,Math 9 INTRO PROG NUM ANLY,44600,"WANG, D.",MWF 8:00- 8:50,48,41,ALP 3610
2019,Fall,Math 9 INTRO PROG NUM ANLY,44602,"DAVIS, C.",MWF 11:00-11:50,48,47,ALP 3600
2019,Fall,Math 9 INTRO PROG NUM ANLY,44605,"WANG, D.",MWF 12:00-12:50p,50,47,ALP 3600
2019,Fall,Math 10 INTRO PROG DATA SCI,44610,"DELLACA, R.",MWF 12:00-12:50p,50,47,SSL 140
2019,Fall,Math 13 INTRO ABSTRACT MATH,44616,"PELAYO, R.",MWF 11:00-11:50,45,45,RH 306
2019,Fall,Math 13 INTRO ABSTRACT MATH,44620,"ZEMAN, M.",MWF 9:00- 9:50,53,52,MSTB 124
2019,Fall,Math 13 INTRO ABSTRACT MATH,44627,"DONALDSON, N.",MWF 12:00-12:50p,43,38,SST 120
2019,Fall,Math 13 INTRO ABSTRACT MATH,44630,"HUBER, K.",MWF 10:00-10:50,45,44,HICF 100K
2019,Fall,Math 105A NUMERICAL ANALYSIS,44632,"YAN, H.",MWF 3:00- 3:50p,47,47,RH 114
2019,Fall,Math 105A NUMERICAL ANALYSIS,44635,"LEUNG, W.",MWF 12:00-12:50p,45,46,MSTB 122
2019,Fall,Math 105A NUMERICAL ANALYSIS,44639,"ERJAEE, G.",MWF 8:00- 8:50,40,40,RH 306
2019,Fall,Math 110A OPTMIZATION I,44642,"CHEN, L.",MWF 12:00-12:50p,39,31,SSTR 100
2019,Fall,Math 112A INT PARTIAL DIF EQU,44646,"TABRIZIAN, P.",MWF 4:00- 4:50p,60,61,DBH 1600
2019,Fall,Math 112A INT PARTIAL DIF EQU,44648,"CAO, S.",MWF 11:00-11:50,60,52,DBH 1500
2019,Fall,Math 113A MATH MODELNG IN BIO,44653,"ERJAEE, G.",MWF 9:00- 9:50,27,17,DBH 1422
2019,Fall,Math 118 THRY DIFF EQUATIONS,44690,"LI, X.",MWF 10:00-10:50,30,21,AIRB 1030
2019,Fall,Math 121A LINEAR ALGEBRA,44696,"WANG, D.",MWF 9:00- 9:50,60,58,ALP 2500
2019,Fall,Math 120A INTRO GROUP THEORY,44698,"DELLACA, R.",MWF 4:00- 4:50p,54,19,SE2 1304
2019,Fall,Math 120A INTRO GROUP THEORY,44700,"DELLACA, R.",MWF 2:00- 2:50p,59,39,MSTB 124
2019,Fall,Math 120A INTRO GROUP THEORY,44710,"PANTANO, A.",MWF 12:00-12:50p,31,33,HH 226
2019,Fall,Math 120A INTRO GROUP THEORY,44716,"GOLDBRING, I.",MWF 9:00- 9:50,60,51,PSCB 140
2019,Fall,Math 120A INTRO GROUP THEORY,44718,"DAVIS, C. ISHAM, K.",MTuWTh 2:00- 2:50p F 2:00- 2:50p,15,11,RH 306 ALP 2100
2019,Fall,Math 120B INTRO RINGS/FIELDS,44720,"BARANOVSKY, V.",MWF 11:00-11:50,41,36,RH 114
2019,Fall,Math 121A LINEAR ALGEBRA,44723,"ROMAN, S.",MWF 3:00- 3:50p,52,27,MSTB 124
2019,Fall,Math 121A LINEAR ALGEBRA,44725,"GOLDBRING, I.",MWF 10:00-10:50,52,52,RH 104
2019,Fall,Math 121B LINEAR ALGEBRA,44727,"PORTER, M.",MWF 10:00-10:50,59,41,ALP 1600
2019,Fall,Math 130A PROB&STOCH PROCESS,44730,"SOLNA, K.",MWF 11:00-11:50,52,48,MSTB 122
2019,Fall,Math 130A PROB&STOCH PROCESS,44740,"CHEN, T.",MWF 4:00- 4:50p,43,13,DBH 1200
2019,Fall,Math 130A PROB&STOCH PROCESS,44746,"MA, A.",MWF 4:00- 4:50p,60,44,SSL 290
2019,Fall,Math 130A PROB&STOCH PROCESS,44748,"CHEN, T.",MWF 1:00- 1:50p,59,56,SSL 140
2019,Fall,Math 130B PROB&STOCH PROCESS,44750,"SMITH, L.",MWF 2:00- 2:50p,63,62,DBH 1500
2019,Fall,Math 133A STAT MTHD FINANCE I,44753,"LUDWIG, J.",MWF 11:00-11:50,58,56,MSTB 120
2019,Fall,Math 133A STAT MTHD FINANCE I,44755,"LUDWIG, J.",MWF 12:00-12:50p,30,30,SE 101
2019,Fall,Math 133A STAT MTHD FINANCE I,44757,"ABRAMOVICH, P.",MWF 6:00- 6:50p,59,47,MSTB 124
2019,Fall,Math 133C STAT MTHD FINAN III,44760,"YANG, S.",MWF 5:00- 5:50p,45,45,RH 114
2019,Fall,Math 140A ELEMENTARY ANALYSIS,44763,"PORTER, M.",MWF 4:00- 4:50p,44,23,SSL 140
2019,Fall,Math 140A ELEMENTARY ANALYSIS,44765,"DONALDSON, N.",MWF 10:00-10:50,58,26,SH 174
2019,Fall,Math 140A ELEMENTARY ANALYSIS,44775,"KLEIN, A.",MWF 1:00- 1:50p,48,29,SH 174
2019,Fall,Math 140A ELEMENTARY ANALYSIS,44779,"DOS SANTOS VIA, C.",MWF 12:00-12:50p,60,49,SH 174
2019,Fall,Math 140B ELEMENTARY ANALYSIS,44781,"LI, S.",MWF 2:00- 2:50p,59,60,RH 104
2019,Fall,Math 140B ELEMENTARY ANALYSIS,44783,"VIACLOVSKY, J.",MWF 1:00- 1:50p,47,46,RH 114
2019,Fall,Math 140B ELEMENTARY ANALYSIS,44785,"ZHANG, X. SHENG, H.",MTuWThF 10:00-10:50,0,7,RH 306
2019,Fall,Math 147 COMPLEX ANALYSIS,44795,"KLEIN, A.",MWF 2:00- 2:50p,47,36,SH 174
2019,Fall,Math 150 INTRO TO MATH LOGIC,44805,"WALSBERG, E.",MWF 9:00- 9:50,60,46,DBH 1500
2019,Fall,Math 173A INTRO CRYPTOLOGY,44815,"KRAMER-MILLER, J.",MWF 3:00- 3:50p,29,26,RH 306
2019,Fall,Math 192 LRNG &TCHG SEC MATH,44825,"PANTANO, A.",M 2:00- 3:50p,35,8,NS2 1201
2019,Fall,Math 205A INTRO GRAD ANALYSIS,45000,"ZHANG, X.",MTuWThF 10:00-10:50,34,14,RH 306
2019,Fall,Math 206A INTRO GRAD ALGEBRA,45010,"DAVIS, C.",MTuWTh 2:00- 2:50p F 2:00- 2:50p,30,15,RH 306 ALP 2100
2019,Fall,Math 210A REAL ANALYSIS,45020,"FOREMAN, M.",TuTh 11:00-11:50 MWF 10:00-10:50,30,21,DBH 1427 PSCB 230
2019,Fall,Math 218A INTRO/MANIFOLD&GEOM,45030,"TSENG, L.",MWF 11:00-11:50,20,13,RH 440R
2019,Fall,Math 220A ANALYTIC FNCTN THRY,45040,"GORODETSKI, A.",MWF 9:00- 9:50,29,27,MSTB 114
2019,Fall,Math 226A COMPUTATIONAL PDES,45045,"CHEN, L.",TuTh 4:00- 5:20p,20,4,RH 510R
2019,Fall,Math 227A MATH-COMP BIOLOGY,45060,"KOMAROVA, N.",MWF 9:00- 9:50,20,15,RH 340N
2019,Fall,Math 230A ALGEBRA,45070,"MATEI, V.",MWF 11:00-11:50,25,20,SH 134
2019,Fall,Math 232A ALG NUMBER THEORY,45080,"WAN, D.",MWF 12:00-12:50p,20,15,RH 510R
2019,Fall,Math 245A TOPICS IN DIFF GEOM,45090,"STREETS, J.",MWF 12:00-12:50p,20,11,RH 440R
2019,Fall,Math 250A ALGEBRAIC TOPOLOGY,45095,"WOLFSON, J.",MW 2:00- 3:20p,20,12,RH 440R
2019,Fall,Math 260A FUNCTIONAL ANALYSIS,45110,"JITOMIRSKAYA, S.",TuTh 4:00- 5:20p F 2:00- 3:50p,30,5,RH 440R RH 340N
